date,asset,price,signal,order,rsi,sentiment,comment
2026-01-09,SOL-USDT,135.97,sell,none,56.83807958147034,NEGATIVE,"SELL|S:0.99 R:56.8 B:0.77 M:1.51"
2026-01-09,XRP-USDT,2.0958,sell,none,54.34110920202815,NEGATIVE,"SELL|S:0.99 R:54.3 B:0.68 M:0.03"
2026-01-10,ADA-USDT,0.3886,sell,none,49.41982941076107,NEGATIVE,"SELL|S:1.00 R:49.4 B:0.62 M:0.00"
2026-01-10,BNB-USDT,907.93,sell,none,59.32766300140887,NEGATIVE,"SELL|S:1.00 R:59.3 B:0.83 M:4.56"
2026-01-10,BTC-USDT,90504.7,sell,none,51.6207223804526,NEGATIVE,"SELL|S:1.00 R:51.6 B:0.62 M:184.39"
2026-01-10,DOGE-USDT,0.13965,sell,none,51.96803827032822,NEGATIVE,"SELL|S:1.00 R:52.0 B:0.63 M:0.00"
2026-01-10,DOT-USDT,2.093,sell,none,52.99739575663366,NEGATIVE,"SELL|S:1.00 R:53.0 B:0.68 M:0.03"
2026-01-10,ETH-USDT,3086.72,sell,none,51.340816987972204,NEGATIVE,"SELL|S:1.00 R:51.3 B:0.59 M:5.37"
2026-01-10,LTC-USDT,81.19,sell,none,50.405624259710095,NEGATIVE,"SELL|S:1.00 R:50.4 B:0.64 M:0.40"
2026-01-10,SOL-USDT,135.84,sell,none,56.61738278274372,NEGATIVE,"SELL|S:1.00 R:56.6 B:0.74 M:1.21"
2026-01-10,XRP-USDT,2.0907,sell,none,53.978181553398976,NEGATIVE,"SELL|S:1.00 R:54.0 B:0.66 M:0.02"
2026-01-11,ADA-USDT,0.391,sell,none,50.2058090883557,NEGATIVE,"SELL|S:1.00 R:50.2 B:0.64 M:0.00"
2026-01-11,BNB-USDT,904.32,sell,none,57.841180012500935,NEGATIVE,"SELL|S:1.00 R:57.8 B:0.77 M:3.92"
2026-01-11,BTC-USDT,91013.65,sell,none,53.58434567585644,NEGATIVE,"SELL|S:1.00 R:53.6 B:0.67 M:127.28"
2026-01-11,DOGE-USDT,0.13801,sell,none,50.21853445869225,NEGATIVE,"SELL|S:1.00 R:50.2 B:0.58 M:0.00"
2026-01-11,DOT-USDT,2.07,sell,none,51.44092348813734,NEGATIVE,"SELL|S:1.00 R:51.4 B:0.63 M:0.02"
2026-01-11,ETH-USDT,3123.45,sell,none,54.04701612170161,NEGATIVE,"SELL|S:1.00 R:54.0 B:0.66 M:3.17"
2026-01-11,LTC-USDT,78.79,sell,none,43.732422449064714,NEGATIVE,"SELL|S:1.00 R:43.7 B:0.40 M:0.15"
2026-01-11,SOL-USDT,139.7,sell,none,61.40889389990784,NEGATIVE,"SELL|S:1.00 R:61.4 B:0.85 M:1.20"
2026-01-11,XRP-USDT,2.0745,sell,none,52.7725105036515,NEGATIVE,"SELL|S:1.00 R:52.8 B:0.62 M:0.01"
2026-01-12,ADA-USDT,0.3862,sell,none,48.57987803216125,NEGATIVE,"SELL|S:0.83 R:48.6 B:0.58 M:0.00"
2026-01-12,BNB-USDT,905.78,sell,none,58.29628104912658,NEGATIVE,"SELL|S:0.83 R:58.3 B:0.76 M:3.34"
2026-01-12,BTC-USDT,91296.2,sell,none,54.68399766252479,NEGATIVE,"SELL|S:0.83 R:54.7 B:0.68 M:97.46"
2026-01-12,DOGE-USDT,0.13662,sell,none,48.72142288184625,NEGATIVE,"SELL|S:0.83 R:48.7 B:0.54 M:0.00"
2026-01-12,DOT-USDT,2.055,sell,none,50.40129854619404,NEGATIVE,"SELL|S:0.83 R:50.4 B:0.59 M:0.02"
2026-01-12,ETH-USDT,3095.75,sell,none,51.711280140086046,NEGATIVE,"SELL|S:0.83 R:51.7 B:0.59 M:-0.47"
2026-01-12,LTC-USDT,76.12,buy,buy,37.74548198210552,NEGATIVE,"BUY|S:0.83 R:37.7 B:0.14 M:-0.19"
2026-01-12,SOL-USDT,139.22,sell,none,60.51383819098252,NEGATIVE,"SELL|S:0.83 R:60.5 B:0.80 M:1.09"
2026-01-12,XRP-USDT,2.054,sell,none,51.21360614863665,NEGATIVE,"SELL|S:0.83 R:51.2 B:0.58 M:0.01"
2026-01-13,ADA-USDT,0.4218,sell,none,59.14717077312458,NEGATIVE,"SELL|S:1.00 R:59.1 B:0.88 M:0.00"
2026-01-13,BNB-USDT,943.73,sell,none,67.97387472913336,NEGATIVE,"SELL|S:1.00 R:68.0 B:1.01 M:5.15"
2026-01-13,BTC-USDT,95414,sell,none,66.96677094990693,NEGATIVE,"SELL|S:1.00 R:67.0 B:1.05 M:330.85"
2026-01-13,DOGE-USDT,0.14828,sell,none,59.601338833100236,NEGATIVE,"SELL|S:1.00 R:59.6 B:0.78 M:0.00"
2026-01-13,DOT-USDT,2.282,sell,none,62.69013773091952,NEGATIVE,"SELL|S:1.00 R:62.7 B:0.87 M:0.02"
2026-01-13,ETH-USDT,3325.82,sell,none,65.17372552160079,NEGATIVE,"SELL|S:1.00 R:65.2 B:1.01 M:11.62"
2026-01-13,LTC-USDT,78.18,sell,sell,44.10356451551418,NEGATIVE,"SELL|S:1.00 R:44.1 B:0.32 M:-0.26"
2026-01-13,SOL-USDT,145.51,sell,none,67.25015022108288,NEGATIVE,"SELL|S:1.00 R:67.3 B:0.95 M:1.35"
2026-01-13,XRP-USDT,2.1655,sell,none,58.409878538666135,NEGATIVE,"SELL|S:1.00 R:58.4 B:0.73 M:0.01"
2026-01-14,ADA-USDT,0.4143,sell,none,56.51224059496425,NEGATIVE,"SELL|S:1.00 R:56.5 B:0.78 M:0.00"
2026-01-14,BNB-USDT,948.47,sell,none,68.94326712851614,NEGATIVE,"SELL|S:1.00 R:68.9 B:0.99 M:6.24"
2026-01-14,BTC-USDT,96951.78,sell,none,70.21371515592365,NEGATIVE,"SELL|S:1.00 R:70.2 B:1.08 M:551.58"
2026-01-14,DOGE-USDT,0.14718,sell,none,58.3436817977365,NEGATIVE,"SELL|S:1.00 R:58.3 B:0.73 M:0.00"
2026-01-14,DOT-USDT,2.226,sell,none,58.81844446929401,NEGATIVE,"SELL|S:1.00 R:58.8 B:0.77 M:0.02"
2026-01-14,ETH-USDT,3354.92,sell,none,66.44786254136457,NEGATIVE,"SELL|S:1.00 R:66.4 B:0.99 M:20.09"
2026-01-14,LTC-USDT,76.67,buy,buy,40.813155613901216,NEGATIVE,"BUY|S:1.00 R:40.8 B:0.15 M:-0.39"
2026-01-14,SOL-USDT,146.69,sell,none,68.3413049269306,NEGATIVE,"SELL|S:1.00 R:68.3 B:0.94 M:1.50"
2026-01-14,XRP-USDT,2.1394,sell,none,56.31581631064627,NEGATIVE,"SELL|S:1.00 R:56.3 B:0.67 M:0.01"
2026-01-15,ADA-USDT,0.3936,sell,none,49.90429006331502,NEGATIVE,"SELL|S:0.97 R:49.9 B:0.56 M:0.00"
2026-01-15,BNB-USDT,931.2,sell,none,61.62435883876285,NEGATIVE,"SELL|S:0.97 R:61.6 B:0.82 M:5.39"
2026-01-15,BTC-USDT,95604.8,sell,none,64.25588235224383,NEGATIVE,"SELL|S:0.97 R:64.3 B:0.90 M:567.44"
2026-01-15,DOGE-USDT,0.14004,sell,none,50.84410094768247,NEGATIVE,"SELL|S:0.97 R:50.8 B:0.55 M:0.00"
2026-01-15,DOT-USDT,2.117,sell,none,52.076754406916606,NEGATIVE,"SELL|S:0.97 R:52.1 B:0.59 M:0.02"
2026-01-15,ETH-USDT,3318.69,sell,none,63.34078163299023,NEGATIVE,"SELL|S:0.97 R:63.3 B:0.88 M:21.63"
2026-01-15,LTC-USDT,72.21,buy,none,32.98535234176758,NEGATIVE,"BUY|S:0.97 R:33.0 B:-0.16 M:-0.73"
2026-01-15,SOL-USDT,142.4,sell,none,60.45506993551074,NEGATIVE,"SELL|S:0.97 R:60.5 B:0.77 M:1.22"
2026-01-15,XRP-USDT,2.0789,sell,none,51.689794888260884,NEGATIVE,"SELL|S:0.97 R:51.7 B:0.55 M:0.00"
2026-01-16,ADA-USDT,0.3955,sell,none,50.47669297386278,NEGATIVE,"SELL|S:1.00 R:50.5 B:0.57 M:0.00"
2026-01-16,BNB-USDT,938.16,sell,none,63.314602290582236,NEGATIVE,"SELL|S:1.00 R:63.3 B:0.85 M:4.91"
2026-01-16,BTC-USDT,95550.94,sell,none,64.02195276207914,NEGATIVE,"SELL|S:1.00 R:64.0 B:0.86 M:535.30"
2026-01-16,DOGE-USDT,0.13813,sell,none,49.02853545878402,NEGATIVE,"SELL|S:1.00 R:49.0 B:0.49 M:0.00"
2026-01-16,DOT-USDT,2.119,sell,none,52.18504909211297,NEGATIVE,"SELL|S:1.00 R:52.2 B:0.58 M:0.01"
2026-01-16,ETH-USDT,3296.28,sell,none,61.42744150486828,NEGATIVE,"SELL|S:1.00 R:61.4 B:0.80 M:19.57"
2026-01-16,LTC-USDT,75.22,buy,none,41.1841542582098,NEGATIVE,"BUY|S:1.00 R:41.2 B:0.15 M:-0.71"
2026-01-16,SOL-USDT,144.89,sell,none,63.11552993290164,NEGATIVE,"SELL|S:1.00 R:63.1 B:0.82 M:1.11"
2026-01-16,XRP-USDT,2.0678,sell,none,50.86424720179459,NEGATIVE,"SELL|S:1.00 R:50.9 B:0.52 M:-0.00"
2026-01-17,ADA-USDT,0.3973,sell,none,51.04735769349745,NEGATIVE,"SELL|S:0.99 R:51.0 B:0.58 M:0.00"
2026-01-17,BNB-USDT,947.12,sell,none,65.42580139691194,NEGATIVE,"SELL|S:0.99 R:65.4 B:0.88 M:4.81"
2026-01-17,BTC-USDT,95147.77,sell,none,62.1966055187375,NEGATIVE,"SELL|S:0.99 R:62.2 B:0.79 M:451.24"
2026-01-17,DOGE-USDT,0.13788,sell,none,48.78299046110251,NEGATIVE,"SELL|S:0.99 R:48.8 B:0.47 M:-0.00"
2026-01-17,DOT-USDT,2.179,sell,none,55.43837713810791,NEGATIVE,"SELL|S:0.99 R:55.4 B:0.66 M:0.01"
2026-01-17,ETH-USDT,3310.56,sell,none,62.21077691543869,NEGATIVE,"SELL|S:0.99 R:62.2 B:0.80 M:17.67"
2026-01-17,LTC-USDT,74.92,buy,none,40.65034714502536,NEGATIVE,"BUY|S:0.99 R:40.7 B:0.16 M:-0.68"
2026-01-17,SOL-USDT,143.72,sell,none,61.0375830228017,NEGATIVE,"SELL|S:0.99 R:61.0 B:0.76 M:0.89"
2026-01-17,XRP-USDT,2.0631,sell,none,50.496492586292085,NEGATIVE,"SELL|S:0.99 R:50.5 B:0.49 M:-0.01"
2026-01-18,ADA-USDT,0.3758,sell,none,44.45761860174648,NEGATIVE,"SELL|S:1.00 R:44.5 B:0.33 M:-0.00"
2026-01-18,BNB-USDT,932.51,sell,none,59.420947765869236,NEGATIVE,"SELL|S:1.00 R:59.4 B:0.74 M:3.43"
2026-01-18,BTC-USDT,93673.14,sell,none,55.91690097007116,NEGATIVE,"SELL|S:1.00 R:55.9 B:0.64 M:269.64"
2026-01-18,DOGE-USDT,0.13164,buy,buy,42.99498142481027,NEGATIVE,"BUY|S:1.00 R:43.0 B:0.28 M:-0.00"
2026-01-18,DOT-USDT,2.065,sell,none,48.6634405052485,NEGATIVE,"SELL|S:1.00 R:48.7 B:0.43 M:0.00"
2026-01-18,ETH-USDT,3284.03,sell,none,59.7817535702802,NEGATIVE,"SELL|S:1.00 R:59.8 B:0.73 M:13.33"
2026-01-18,LTC-USDT,72.29,buy,none,36.21832662177135,NEGATIVE,"BUY|S:1.00 R:36.2 B:0.03 M:-0.78"
2026-01-18,SOL-USDT,137.87,sell,none,51.84639830835426,NEGATIVE,"SELL|S:1.00 R:51.8 B:0.53 M:0.30"
2026-01-18,XRP-USDT,1.9914,sell,none,45.13522919503596,NEGATIVE,"SELL|S:1.00 R:45.1 B:0.34 M:-0.01"
2026-01-19,ADA-USDT,0.3703,buy,buy,42.93084954863556,NEGATIVE,"BUY|S:0.99 R:42.9 B:0.25 M:-0.00"
2026-01-19,BNB-USDT,923.6,sell,none,56.042750632161244,NEGATIVE,"SELL|S:0.99 R:56.0 B:0.64 M:1.67"
2026-01-19,BTC-USDT,92631,sell,none,51.92673271295144,NEGATIVE,"SELL|S:0.99 R:51.9 B:0.53 M:63.40"
2026-01-19,DOGE-USDT,0.12916,buy,none,40.917115298258935,NEGATIVE,"BUY|S:0.99 R:40.9 B:0.19 M:-0.00"
2026-01-19,DOT-USDT,2.028,buy,buy,46.66995242491153,NEGATIVE,"BUY|S:0.99 R:46.7 B:0.30 M:-0.01"
2026-01-19,ETH-USDT,3189.55,sell,none,51.995646614935694,NEGATIVE,"SELL|S:0.99 R:52.0 B:0.52 M:3.31"
2026-01-19,LTC-USDT,70.8,buy,none,33.95934834189235,NEGATIVE,"BUY|S:0.99 R:34.0 B:0.01 M:-0.89"
2026-01-19,SOL-USDT,133.44,sell,none,46.17589007668335,NEGATIVE,"SELL|S:0.99 R:46.2 B:0.32 M:-0.40"
2026-01-19,XRP-USDT,1.986,sell,none,44.749877680340454,NEGATIVE,"SELL|S:0.99 R:44.7 B:0.30 M:-0.02"
2026-01-20,ADA-USDT,0.3507,buy,none,37.93158409308735,NEGATIVE,"BUY|S:1.00 R:37.9 B:-0.05 M:-0.00"
2026-01-20,BNB-USDT,884.2,buy,buy,44.10253501947106,NEGATIVE,"BUY|S:1.00 R:44.1 B:0.23 M:-2.17"
2026-01-20,BTC-USDT,88427.66,buy,buy,39.64003263150103,NEGATIVE,"BUY|S:1.00 R:39.6 B:0.09 M:-349.34"
2026-01-20,DOGE-USDT,0.12336,buy,none,36.47713070555544,NEGATIVE,"BUY|S:1.00 R:36.5 B:-0.03 M:-0.00"
2026-01-20,DOT-USDT,1.897,buy,none,40.3651477769319,NEGATIVE,"BUY|S:1.00 R:40.4 B:-0.12 M:-0.02"
2026-01-20,ETH-USDT,2939.88,buy,buy,37.93505502827969,NEGATIVE,"BUY|S:1.00 R:37.9 B:-0.02 M:-19.66"
2026-01-20,LTC-USDT,67.12,buy,none,29.127310819182146,NEGATIVE,"BUY|S:1.00 R:29.1 B:-0.08 M:-1.14"
2026-01-20,SOL-USDT,125.8,buy,buy,38.379746765707374,NEGATIVE,"BUY|S:1.00 R:38.4 B:-0.02 M:-1.33"
2026-01-20,XRP-USDT,1.89,buy,buy,38.462854185428,NEGATIVE,"BUY|S:1.00 R:38.5 B:0.08 M:-0.02"
2026-01-21,ADA-USDT,0.3659,buy,none,43.432972097765976,NEGATIVE,"BUY|S:0.98 R:43.4 B:0.13 M:-0.00"
2026-01-21,BNB-USDT,883.36,buy,none,43.887848504931,NEGATIVE,"BUY|S:0.98 R:43.9 B:0.20 M:-4.66"
2026-01-21,BTC-USDT,89454.73,buy,none,43.177978216927265,NEGATIVE,"BUY|S:0.98 R:43.2 B:0.19 M:-535.30"
2026-01-21,DOGE-USDT,0.12654,buy,none,40.302028537152694,NEGATIVE,"BUY|S:0.98 R:40.3 B:0.07 M:-0.00"
2026-01-21,DOT-USDT,1.955,buy,none,43.97397014665024,NEGATIVE,"BUY|S:0.98 R:44.0 B:0.07 M:-0.02"
2026-01-21,ETH-USDT,2982.27,buy,none,40.85924262576903,NEGATIVE,"BUY|S:0.98 R:40.9 B:0.08 M:-30.85"
2026-01-21,LTC-USDT,68.48,buy,none,32.92572824319537,NEGATIVE,"BUY|S:0.98 R:32.9 B:0.06 M:-1.14"
2026-01-21,SOL-USDT,129.54,buy,none,43.41614430193935,NEGATIVE,"BUY|S:0.98 R:43.4 B:0.13 M:-1.63"
2026-01-21,XRP-USDT,1.9476,buy,none,43.584262848043615,NEGATIVE,"BUY|S:0.98 R:43.6 B:0.18 M:-0.02"
2026-01-22,ADA-USDT,0.3594,buy,none,41.72963482105968,NEGATIVE,"BUY|S:0.98 R:41.7 B:0.09 M:-0.00"
2026-01-22,BNB-USDT,888.06,buy,none,45.48683882324226,NEGATIVE,"BUY|S:0.98 R:45.5 B:0.24 M:-5.80"
2026-01-22,BTC-USDT,89559.67,buy,none,43.542104924514554,NEGATIVE,"BUY|S:0.98 R:43.5 B:0.21 M:-626.99"
2026-01-22,DOGE-USDT,0.12437,buy,none,38.59425721463181,NEGATIVE,"BUY|S:0.98 R:38.6 B:0.07 M:-0.00"
2026-01-22,DOT-USDT,1.927,buy,none,42.632680059717245,NEGATIVE,"BUY|S:0.98 R:42.6 B:0.06 M:-0.03"
2026-01-22,ETH-USDT,2952.69,buy,none,39.46204487234735,NEGATIVE,"BUY|S:0.98 R:39.5 B:0.07 M:-38.59"
2026-01-22,LTC-USDT,68.19,buy,none,32.525423705359344,NEGATIVE,"BUY|S:0.98 R:32.5 B:0.10 M:-1.08"
2026-01-22,SOL-USDT,128.47,buy,none,42.34968672306022,NEGATIVE,"BUY|S:0.98 R:42.3 B:0.10 M:-1.83"
2026-01-22,XRP-USDT,1.9236,buy,none,42.015229185680674,NEGATIVE,"BUY|S:0.98 R:42.0 B:0.15 M:-0.03"
2026-01-23,ADA-USDT,0.3602,buy,none,42.03096214026778,NEGATIVE,"BUY|S:0.99 R:42.0 B:0.14 M:-0.00"
2026-01-23,BNB-USDT,891.63,buy,none,46.728599964779676,NEGATIVE,"BUY|S:0.99 R:46.7 B:0.26 M:-6.10"
2026-01-23,BTC-USDT,89600.26,buy,none,43.692407176698985,NEGATIVE,"BUY|S:0.99 R:43.7 B:0.22 M:-657.47"
2026-01-23,DOGE-USDT,0.12477,buy,none,39.10647992657454,NEGATIVE,"BUY|S:0.99 R:39.1 B:0.13 M:-0.00"
2026-01-23,DOT-USDT,1.926,buy,none,42.582724120270264,NEGATIVE,"BUY|S:0.99 R:42.6 B:0.11 M:-0.03"
2026-01-23,ETH-USDT,2956.41,buy,none,39.741118044896936,NEGATIVE,"BUY|S:0.99 R:39.7 B:0.12 M:-41.56"
2026-01-23,LTC-USDT,68.07,buy,none,32.350156989878876,NEGATIVE,"BUY|S:0.99 R:32.4 B:0.14 M:-0.97"
2026-01-23,SOL-USDT,127.43,buy,none,41.288109538367216,NEGATIVE,"BUY|S:0.99 R:41.3 B:0.10 M:-1.94"
2026-01-23,XRP-USDT,1.9196,buy,none,41.745489068116996,NEGATIVE,"BUY|S:0.99 R:41.7 B:0.17 M:-0.02"
2026-01-24,ADA-USDT,0.3583,buy,none,41.4823038651332,NEGATIVE,"BUY|S:1.00 R:41.5 B:0.16 M:-0.00"
2026-01-24,BNB-USDT,887.17,buy,none,45.33909261488353,NEGATIVE,"BUY|S:1.00 R:45.3 B:0.22 M:-6.35"
2026-01-24,BTC-USDT,89225.34,buy,none,42.565210165746755,NEGATIVE,"BUY|S:1.00 R:42.6 B:0.21 M:-673.00"
2026-01-24,DOGE-USDT,0.12423,buy,none,38.63790199549515,NEGATIVE,"BUY|S:1.00 R:38.6 B:0.15 M:-0.00"
2026-01-24,DOT-USDT,1.93,buy,none,42.87109081660068,NEGATIVE,"BUY|S:1.00 R:42.9 B:0.16 M:-0.03"
2026-01-24,ETH-USDT,2953.22,buy,none,39.57264985819858,NEGATIVE,"BUY|S:1.00 R:39.6 B:0.15 M:-41.72"
2026-01-24,LTC-USDT,68.19,buy,none,32.740471759518016,NEGATIVE,"BUY|S:1.00 R:32.7 B:0.18 M:-0.83"
2026-01-24,SOL-USDT,127.21,buy,none,41.053671863336675,NEGATIVE,"BUY|S:1.00 R:41.1 B:0.13 M:-1.93"
2026-01-24,XRP-USDT,1.9143,buy,none,41.366533324269476,NEGATIVE,"BUY|S:1.00 R:41.4 B:0.19 M:-0.02"
2026-01-25,ADA-USDT,0.3391,buy,none,36.32242247337721,NEGATIVE,"BUY|S:1.00 R:36.3 B:0.02 M:-0.01"
2026-01-25,BNB-USDT,866.02,buy,none,39.361695940702056,NEGATIVE,"BUY|S:1.00 R:39.4 B:0.05 M:-7.62"
2026-01-25,BTC-USDT,86670.36,buy,none,35.78912944929787,NEGATIVE,"BUY|S:1.00 R:35.8 B:0.04 M:-815.94"
2026-01-25,DOGE-USDT,0.11945,buy,none,34.67700534878588,NEGATIVE,"BUY|S:1.00 R:34.7 B:0.07 M:-0.00"
2026-01-25,DOT-USDT,1.823,buy,none,37.452440662326595,NEGATIVE,"BUY|S:1.00 R:37.5 B:0.01 M:-0.03"
2026-01-25,ETH-USDT,2816.89,buy,none,33.112342745496925,NEGATIVE,"BUY|S:1.00 R:33.1 B:0.01 M:-48.52"
2026-01-25,LTC-USDT,67.3,buy,none,31.29815587836522,NEGATIVE,"BUY|S:1.00 R:31.3 B:0.18 M:-0.73"
2026-01-25,SOL-USDT,118.85,buy,none,33.312916480383066,NEGATIVE,"BUY|S:1.00 R:33.3 B:-0.06 M:-2.37"
2026-01-25,XRP-USDT,1.8356,buy,none,36.122765244770996,NEGATIVE,"BUY|S:1.00 R:36.1 B:0.05 M:-0.03"
2026-01-26,ADA-USDT,0.3521,buy,none,41.61765674935564,POSITIVE,"BUY|S:0.68 R:41.6 B:0.19 M:-0.00"
2026-01-26,BNB-USDT,879.41,buy,none,44.36273149734571,POSITIVE,"BUY|S:0.68 R:44.4 B:0.22 M:-7.22"
2026-01-26,BTC-USDT,88347.08,buy,none,42.282753155964336,POSITIVE,"BUY|S:0.68 R:42.3 B:0.22 M:-759.33"
2026-01-26,DOGE-USDT,0.12236,buy,none,38.79083411590404,POSITIVE,"BUY|S:0.68 R:38.8 B:0.18 M:-0.00"
2026-01-26,DOT-USDT,1.875,buy,none,41.33325462063434,POSITIVE,"BUY|S:0.68 R:41.3 B:0.15 M:-0.03"
2026-01-26,ETH-USDT,2930.35,buy,none,41.64993490130627,POSITIVE,"BUY|S:0.68 R:41.6 B:0.22 M:-43.07"
2026-01-26,LTC-USDT,69.72,buy,none,39.14798909870366,POSITIVE,"BUY|S:0.68 R:39.1 B:0.30 M:-0.45"
2026-01-26,SOL-USDT,124.24,buy,none,41.032772752425885,POSITIVE,"BUY|S:0.68 R:41.0 B:0.16 M:-2.18"
2026-01-26,XRP-USDT,1.9041,buy,none,42.906677029894716,POSITIVE,"BUY|S:0.68 R:42.9 B:0.21 M:-0.02"
2026-01-27,ADA-USDT,0.3608,buy,none,44.91878746662907,POSITIVE,"BUY|S:0.99 R:44.9 B:0.30 M:-0.00"
2026-01-27,BNB-USDT,898.36,buy,none,50.575288156554365,POSITIVE,"BUY|S:0.99 R:50.6 B:0.41 M:-5.44"
2026-01-27,BTC-USDT,89250,buy,none,45.48022011833948,POSITIVE,"BUY|S:0.99 R:45.5 B:0.31 M:-628.26"
2026-01-27,DOGE-USDT,0.12619,buy,none,43.80679770156825,POSITIVE,"BUY|S:0.99 R:43.8 B:0.31 M:-0.00"
2026-01-27,DOT-USDT,1.876,buy,none,41.40854302504307,POSITIVE,"BUY|S:0.99 R:41.4 B:0.19 M:-0.03"
2026-01-27,ETH-USDT,3026.77,buy,none,47.7531485676809,POSITIVE,"BUY|S:0.99 R:47.8 B:0.38 M:-31.21"
2026-01-27,LTC-USDT,70.03,buy,none,40.0922800694412,POSITIVE,"BUY|S:0.99 R:40.1 B:0.34 M:-0.21"
2026-01-27,SOL-USDT,127.19,buy,none,44.799209849628376,POSITIVE,"BUY|S:0.99 R:44.8 B:0.27 M:-1.75"
2026-01-27,XRP-USDT,1.9158,buy,none,44.00062641187566,POSITIVE,"BUY|S:0.99 R:44.0 B:0.26 M:-0.02"
2026-01-28,ADA-USDT,0.3583,buy,none,44.14631834187418,NEGATIVE,"BUY|S:1.00 R:44.1 B:0.30 M:-0.00"
2026-01-28,BNB-USDT,902.91,sell,sell,51.9622797124339,NEGATIVE,"SELL|S:1.00 R:52.0 B:0.45 M:-3.78"
2026-01-28,BTC-USDT,89299.99,sell,sell,45.659710406536306,NEGATIVE,"SELL|S:1.00 R:45.7 B:0.32 M:-510.39"
2026-01-28,DOGE-USDT,0.125,buy,none,42.63766397989454,NEGATIVE,"BUY|S:1.00 R:42.6 B:0.29 M:-0.00"
2026-01-28,DOT-USDT,1.87,buy,none,41.06799720423882,NEGATIVE,"BUY|S:1.00 R:41.1 B:0.21 M:-0.02"
2026-01-28,ETH-USDT,3010.78,sell,sell,46.87746466850826,NEGATIVE,"SELL|S:1.00 R:46.9 B:0.36 M:-23.07"
2026-01-28,LTC-USDT,69.42,buy,none,38.81586194672283,NEGATIVE,"BUY|S:1.00 R:38.8 B:0.33 M:-0.06"
2026-01-28,SOL-USDT,125.35,buy,none,42.9562052827076,NEGATIVE,"BUY|S:1.00 R:43.0 B:0.24 M:-1.51"
2026-01-28,XRP-USDT,1.9111,buy,none,43.63889821529191,NEGATIVE,"BUY|S:1.00 R:43.6 B:0.27 M:-0.01"
2026-01-29,ADA-USDT,0.3347,buy,none,37.5768508993219,NEGATIVE,"BUY|S:1.00 R:37.6 B:0.09 M:-0.00"
2026-01-29,BNB-USDT,868.69,buy,buy,42.33899187556972,NEGATIVE,"BUY|S:1.00 R:42.3 B:0.14 M:-4.76"
2026-01-29,BTC-USDT,84650.16,buy,buy,34.33626608942023,NEGATIVE,"BUY|S:1.00 R:34.3 B:0.02 M:-705.75"
2026-01-29,DOGE-USDT,0.11728,buy,none,35.936978125228855,NEGATIVE,"BUY|S:1.00 R:35.9 B:0.12 M:-0.00"
2026-01-29,DOT-USDT,1.736,buy,none,34.286220968995096,NEGATIVE,"BUY|S:1.00 R:34.3 B:0.03 M:-0.03"
2026-01-29,ETH-USDT,2822.59,buy,buy,38.03684674551191,NEGATIVE,"BUY|S:1.00 R:38.0 B:0.12 M:-28.62"
2026-01-29,LTC-USDT,66.24,buy,none,32.930047901365995,NEGATIVE,"BUY|S:1.00 R:32.9 B:0.18 M:-0.14"
2026-01-29,SOL-USDT,117.82,buy,none,36.363244147043275,NEGATIVE,"BUY|S:1.00 R:36.4 B:0.08 M:-1.74"
2026-01-29,XRP-USDT,1.8076,buy,none,36.51905802288652,NEGATIVE,"BUY|S:1.00 R:36.5 B:0.07 M:-0.02"
2026-01-30,ADA-USDT,0.3208,buy,none,34.335905873835095,POSITIVE,"BUY|S:0.99 R:34.3 B:0.03 M:-0.00"
2026-01-30,BNB-USDT,858.81,buy,none,40.033716497900016,POSITIVE,"BUY|S:0.99 R:40.0 B:0.10 M:-5.78"
2026-01-30,BTC-USDT,84260.49,buy,none,33.58459120035162,POSITIVE,"BUY|S:0.99 R:33.6 B:0.06 M:-813.71"
2026-01-30,DOGE-USDT,0.11581,buy,none,34.815018564395984,POSITIVE,"BUY|S:0.99 R:34.8 B:0.13 M:-0.00"
2026-01-30,DOT-USDT,1.69,buy,none,32.31351717196358,POSITIVE,"BUY|S:0.99 R:32.3 B:0.04 M:-0.03"
2026-01-30,ETH-USDT,2707.38,buy,none,33.83049853412489,POSITIVE,"BUY|S:0.99 R:33.8 B:0.04 M:-37.74"
2026-01-30,LTC-USDT,65.47,buy,none,31.67749404349951,POSITIVE,"BUY|S:0.99 R:31.7 B:0.15 M:-0.21"
2026-01-30,SOL-USDT,117.59,buy,none,36.18058235980607,POSITIVE,"BUY|S:0.99 R:36.2 B:0.12 M:-1.80"
2026-01-30,XRP-USDT,1.7352,buy,none,32.52186753640382,POSITIVE,"BUY|S:0.99 R:32.5 B:-0.01 M:-0.02"
2026-01-31,ADA-USDT,0.2936,buy,none,29.054974039440985,POSITIVE,"BUY|S:1.00 R:29.1 B:-0.08 M:-0.01"
2026-01-31,BNB-USDT,781.38,buy,none,27.429075778929214,POSITIVE,"BUY|S:1.00 R:27.4 B:-0.24 M:-11.06"
2026-01-31,BTC-USDT,78741.09,buy,none,25.177160360756723,POSITIVE,"BUY|S:1.00 R:25.2 B:-0.13 M:-1186.74"
2026-01-31,DOGE-USDT,0.10426,buy,none,27.539803733155495,POSITIVE,"BUY|S:1.00 R:27.5 B:-0.05 M:-0.00"
2026-01-31,DOT-USDT,1.547,buy,none,27.09452453506333,POSITIVE,"BUY|S:1.00 R:27.1 B:-0.06 M:-0.04"
